LQDT,08-27-21,24.87,251084.0,374410.0,881390000,36.57,0,1.07,Neutral,396,192,1,0,1,0,0,-67.83,-33.66,0.52
LRFC,08-27-21,26.74,5180.0,21729.0,72490000,9.94,0,1.89,Neutral,1,1,1,0,1,0,0,19.67,19.67,19.67
LSXMA,08-27-21,49.49,526313.0,610682.0,16450000000,0,0,1.25,Positive,232,148,5,0,5,0,0,-9.07,4.67,25.28
LTRN,08-27-21,14.06,108692.0,136624.0,157250000,0,0,1.37,Neutral,5,1,1,0,1,0,0,106.26,106.26,106.26
LRCX,08-27-21,609.59,1470000.0,1460000.0,86530000000,22.63,0.89,1.26,Positive,1320,307,18,0,14,4,0,-6.49,17.12,33.7
LUNA,08-27-21,10.88,144245.0,186393.0,345970000,136.02,0,1.07,Neutral,189,98,1,0,1,0,0,33.27,33.27,33.27
LSTR,08-27-21,169.13,340929.0,288335.0,6470000000,21.91,0.51,0.99,Neutral,490,387,13,0,0,11,2,-29.64,-9.48,7.61
LULU,08-27-21,405.97,463653.0,1160000.0,52840000000,75.32,0,1.37,Positive,1782,671,27,1,18,8,0,-32.26,-0.64,23.16
LUMO,08-27-21,10.52,37659.0,55115.0,87920000,0,0,1.68,Positive,18,5,5,0,5,0,0,128.14,171.86,232.7
LX,08-27-21,6.62,2430000.0,2200000.0,1210000000,4.47,0,0.87,Neutral,236,153,6,0,5,1,0,8.76,79.31,171.9
LXRX,08-27-21,4.61,2290000.0,2390000.0,666030000,11.82,0,1.44,Neutral,458,231,5,0,1,4,0,51.84,122.34,182.0
LYRA,08-27-21,7.16,21498.0,120082.0,93090000,0,0,1.67,Neutral,10,6,1,0,1,0,0,263.13,263.13,263.13
LRMR,08-27-21,14.09,32753.0,132758.0,249530000,0,0,0.79,Neutral,12,7,3,0,3,0,0,105.82,109.37,112.92
LYFT,08-27-21,48.39,2760000.0,6600000.0,16219999999,0,0,2.31,Neutral,250,89,30,0,24,6,0,-4.94,45.28,81.86
LYTS,08-27-21,8.43,61093.0,142896.0,223390000,40.14,2.38,1.9,Positive,253,134,2,0,2,0,0,30.49,63.11,95.73
MANH,08-27-21,165.65,245910.0,351899.0,10500000000,107.57,0,1.98,Neutral,480,266,6,0,6,0,0,-12.47,-0.5,17.72
MANT,08-27-21,79.18,137413.0,159810.0,3210000000,24.74,1.97,0.72,Neutral,340,244,4,0,0,3,1,-16.65,3.25,13.67
MAR,08-27-21,136.02,1220000.0,2310000.0,44300000000,128.32,0,1.88,Neutral,800,449,13,0,6,7,0,-19.13,0.26,16.16
MASI,08-27-21,277.28,235548.0,317865.0,15270000000,71.83,0,0.78,Neutral,428,204,5,0,4,1,0,-0.46,5.58,11.8
MARK,08-27-21,1.3,572852.0,2790000.0,131030000,0,0,2.98,Neutral,248,117,1,0,1,0,0,438.46,438.46,438.46
MATW,08-27-21,35.75,88999.0,123912.0,1130000000,81.25,2.5,1.18,Neutral,248,137,1,0,1,0,0,-100.0,-100.0,-100.0
MBCN,08-27-21,23.83,3511.0,21008.0,146460000,11.74,2.69,0.88,Positive,159,110,2,0,1,1,0,-79.02,-39.15,0.71
MAT,08-27-21,22.02,1940000.0,2530000.0,7680000000,23.68,0,1.51,Neutral,812,387,13,0,9,4,0,-31.88,7.58,45.32
MBIN,08-27-21,36.43,45528.0,60907.0,1050000000,4.96,1.02,1.09,Neutral,190,102,2,1,1,0,0,-36.87,-1.18,34.5
MBWM,08-27-21,32.32,49617.0,45524.0,513659999,9.18,3.7,1.14,Neutral,294,198,2,0,0,2,0,-38.12,-38.12,-38.12
MBRX,08-27-21,2.98,125749.0,1400000.0,85080000,0,0,1.94,Positive,219,91,2,0,2,0,0,-100.0,-100.0,-100.0
MBII,08-27-21,1.05,356787.0,540820.0,185100000,0,0,0.16,Neutral,229,133,4,0,4,0,0,138.1,209.52,280.95
MCBS,08-27-21,21.17,32819.0,31789.0,539840000,11.83,1.92,0.53,Neutral,17,16,3,0,0,3,0,-100.0,-100.0,-100.0
MCFT,08-27-21,25.87,116229.0,207717.0,490240000,13.27,0,2.26,Neutral,328,136,4,0,3,1,0,23.7,47.85,73.95
MCHX,08-27-21,3.1,120796.0,93494.0,128389999,0,0,1.81,Positive,307,174,2,0,2,0,0,29.03,41.29,53.23
MARA,08-27-21,40.2,12870000.0,21710000.0,4010000000,0,0,4.5,Neutral,277,200,3,0,3,0,0,-0.5,19.4,34.33
MBIO,08-27-21,3.02,796101.0,2150000.0,263690000,0,0,1.71,Positive,159,81,4,0,4,0,0,131.79,242.05,330.46
MCHP,08-27-21,159.38,2020000.0,1990000.0,43680000000,93.75,1.12,1.65,Neutral,838,343,18,1,13,4,0,-21.57,14.15,31.76
MDB,08-27-21,395.61,501244.0,773649.0,24580000000,0,0,0.74,Neutral,466,240,15,0,12,3,0,-34.28,-5.7,17.54
MCRI,08-27-21,67.35,95318.0,78958.0,1250000000,24.76,0,1.77,Positive,255,130,2,0,2,0,0,-13.88,0.22,14.33
MDGL,08-27-21,83.0,116076.0,154701.0,1380000000,0,0,1.07,Neutral,415,161,9,0,8,1,0,33.73,107.39,145.78
MDNA,08-27-21,2.44,69964.0,173371.0,131130000,0,0,1.24,Negative,1,180,2,0,2,0,0,186.89,289.34,391.8
MDRR,08-27-21,1.32,282517.0,1700000.0,21470000,0,6.23,0.89,Neutral,59,31,1,0,1,0,0,-100.0,-100.0,-100.0
MDXG,08-27-21,14.1,396182.0,657661.0,1580000000,0,0,1.64,Neutral,3,180,2,0,2,0,0,41.84,52.48,63.12
MDWD,08-27-21,3.57,48017.0,254693.0,97240000,0,0,1.55,Neutral,377,167,4,0,4,0,0,68.07,99.72,152.1
MEDP,08-27-21,180.64,165322.0,184178.0,6470000000,38.93,0,1.34,Positive,308,161,3,0,3,0,0,-7.05,5.72,13.49
MDLZ,08-27-21,61.89,5760000.0,7130000.0,86510000000,20.49,2.05,0.67,Neutral,799,311,10,0,9,1,0,1.79,9.71,14.72
MEDS,08-27-21,5.09,139179.0,2250000.0,41540000,0,0,1.26,Positive,15,9,3,0,3,0,0,57.17,122.59,194.7
METC,08-27-21,9.1,146861.0,138256.0,401390000,82.73,0,1.05,Negative,209,113,3,0,2,1,0,-56.04,-28.57,4.4
MELI,08-27-21,1865.0,252514.0,475537.0,92710000000,0,0,1.49,Neutral,612,275,16,0,14,2,0,-22.25,1.98,20.64
MESO,08-27-21,7.39,83521.0,351369.0,958770000,0,0,3.4,Neutral,392,125,5,0,2,2,1,1.49,94.59,170.64
MESA,08-27-21,8.06,330551.0,1030000.0,289280000,8.4,0,3.09,Neutral,190,128,4,0,3,1,0,-0.74,61.29,86.1
MERC,08-27-21,11.72,158424.0,267397.0,773970000,36.63,2.25,1.92,Positive,339,240,4,1,0,3,0,-1.11,27.13,83.45
MDRX,08-27-21,15.79,1510000.0,1700000.0,1970000000,3.14,0,1.05,Positive,616,350,10,0,3,6,1,-30.34,-0.25,20.33
MEOH,08-27-21,35.85,408711.0,315057.0,2730000000,35.85,0.43,2.25,Neutral,711,345,10,0,4,4,2,-69.32,22.18,67.36
MFIN,08-27-21,8.57,12078.0,47587.0,214780000,214.3,0,2.99,Negative,234,141,2,0,1,1,0,-64.99,-12.49,40.02
MGIC,08-27-21,20.39,38798.0,44925.0,999820000,36.41,2.04,1.37,Neutral,257,177,2,0,2,0,0,-1.91,-1.91,-1.91
MGLN,08-27-21,94.57,209217.0,273497.0,2480000000,7.95,0,1.21,Neutral,362,197,3,0,1,2,0,-4.83,-1.31,0.45
MGNI,08-27-21,29.73,1350000.0,3400000.0,3900000000,297.33,0,2.38,Neutral,43,9,9,0,7,2,0,-56.27,43.16,135.45
MGEE,08-27-21,80.67,65229.0,85877.0,2920000000,27.63,1.86,0.57,Positive,211,127,1,0,0,1,0,-8.27,-8.27,-8.27
MGI,08-27-21,9.14,801981.0,2770000.0,836360000,0,0,1.73,Neutral,388,260,3,0,1,1,1,-1.53,3.94,9.41
MICT,08-27-21,1.77,619862.0,4390000.0,215030000,0,0,0.81,Neutral,135,65,1,0,1,0,0,140.11,140.11,140.11
MGPI,08-27-21,65.84,63370.0,113983.0,1450000000,21.17,0.75,1.45,Neutral,246,144,2,0,0,2,0,-16.46,-8.87,-1.28
MGTX,08-27-21,13.39,60289.0,102987.0,593380000,0,0,1.31,Negative,179,68,4,0,4,0,0,49.37,84.24,101.64
MIDD,08-27-21,185.65,375514.0,685862.0,10330000000,32.23,0,1.74,Neutral,351,227,8,0,7,1,0,-8.97,12.04,34.66
MGNX,08-27-21,23.7,294184.0,736536.0,1450000000,0,0,2.25,Neutral,385,198,6,0,5,0,1,-28.27,45.15,73.0
MINM,08-27-21,2.18,173830.0,206598.0,77390000,0,0,0.13,Positive,1,238,1,0,1,0,0,83.49,83.49,83.49
MHLD,08-27-21,3.18,112148.0,281012.0,274820000,1.84,0,1.34,Neutral,265,178,1,0,0,1,0,-37.11,-37.11,-37.11
MITK,08-27-21,22.3,331450.0,625244.0,981740000,85.77,0,0.27,Neutral,367,184,4,0,4,0,0,-10.31,8.21,25.56
MGTA,08-27-21,6.25,338223.0,257284.0,366040000,0,0,2.35,Neutral,152,103,5,0,4,1,0,12.0,165.6,220.0
MIRM,08-27-21,16.25,156171.0,105648.0,495890000,0,0,2.3,Neutral,58,25,6,1,5,0,0,-6.22,104.37,220.0
MEIP,08-27-21,2.76,332546.0,709091.0,310750000,0,0,1.51,Neutral,353,144,5,0,5,0,0,99.28,196.01,262.32
MKSI,08-27-21,150.28,428818.0,433543.0,8330000000,17.54,0.61,1.53,Neutral,504,145,10,0,9,1,0,18.45,46.84,89.65
MLCO,08-27-21,12.88,2130000.0,2930000.0,6170000000,0,0,1.74,Positive,556,304,8,0,5,2,1,8.7,59.01,132.92
MITO,08-27-21,1.19,267442.0,2290000.0,68520000,0,0,2.03,Neutral,79,45,2,0,2,0,0,152.1,152.1,152.1
MKTX,08-27-21,484.77,233346.0,262203.0,18410000000,64.04,0.56,0.36,Neutral,314,286,9,0,3,6,0,-11.92,7.5,30.16
MLVF,08-27-21,18.34,1653.0,5076.0,139790000,16.52,0,1.07,Negative,213,115,1,0,0,1,0,-100.0,-100.0,-100.0
MLHR,08-27-21,43.48,419648.0,672987.0,2570000000,14.84,1.71,1.31,Positive,249,209,4,0,4,0,0,15.0,33.97,42.59
MMSI,08-27-21,71.67,318883.0,265542.0,4030000000,143.34,0,1.25,Positive,362,152,8,0,7,1,0,-16.28,2.04,15.81
MMYT,08-27-21,25.84,312263.0,512908.0,2710000000,0,0,1.22,Positive,355,217,3,0,2,1,0,23.84,35.45,47.06
MNKD,08-27-21,4.91,4460000.0,4390000.0,1230000000,0,0,1.97,Neutral,559,369,6,0,5,1,0,1.83,26.27,62.93
MNPR,08-27-21,4.97,10259.0,131399.0,62540000,0,0,1.11,Neutral,26,9,3,0,3,0,0,121.33,503.62,885.92
MIST,08-27-21,6.29,74052.0,71863.0,187730000,0,0,3.89,Neutral,66,30,1,0,1,0,0,217.97,217.97,217.97
MNRO,08-27-21,55.76,161519.0,233825.0,1870000000,40.12,1.89,1.15,Neutral,304,203,2,0,0,2,0,-21.09,2.22,25.54
MNOV,08-27-21,3.81,99297.0,740573.0,186570000,0,0,1.43,Neutral,208,90,2,0,2,0,0,293.7,293.7,293.7
MNSB,08-27-21,23.47,12594.0,25347.0,177220000,7.64,0,0.53,Neutral,4,1,1,0,1,0,0,10.78,10.78,10.78
MMLP,08-27-21,3.12,82769.0,241634.0,121070000,0,0.65,2.82,Positive,276,190,1,0,0,1,0,-100.0,-100.0,-100.0
MNTV,08-27-21,19.85,414279.0,844590.0,2930000000,0,0,1.28,Neutral,1,5,2,0,1,1,0,30.98,36.02,41.06
MODV,08-27-21,195.56,74533.0,73287.0,2740000000,42.98,0,0.61,Neutral,5,3,1,0,1,0,0,-4.89,-4.89,-4.89
MNST,08-27-21,97.33,980917.0,1980000.0,51480000000,33.91,0,1.11,Positive,879,292,14,0,12,2,0,-12.67,8.09,21.24
MOGO,08-27-21,5.37,596452.0,2360000.0,377670000,268.63,0,2.92,Neutral,80,40,5,0,4,1,0,-6.89,121.6,197.95
MOMO,08-27-21,12.94,3330000.0,3630000.0,2150000000,9.24,0,1.4,Neutral,508,211,8,0,2,5,1,0.46,46.83,100.93
MOFG,08-27-21,29.99,38700.0,37488.0,476090000,13.39,3.08,1.06,Neutral,202,158,2,0,1,1,0,-100.0,-100.0,-100.0
MPAA,08-27-21,20.12,62701.0,72550.0,384670000,15.48,0,1.81,Neutral,378,167,2,0,2,0,0,44.14,46.62,49.11
MOTS,08-27-21,0.78,458598.0,2890000.0,37390000,0,0,2.61,Positive,156,74,3,0,3,0,0,92.31,137.18,162.82
MORF,08-27-21,62.5,184257.0,284417.0,2280000000,0,0,1.2,Neutral,62,35,2,0,2,0,0,-20.0,36.0,64.8
MPB,08-27-21,26.76,20145.0,39430.0,305790000,6.91,3.05,0.69,Positive,100,64,2,0,2,0,0,12.11,12.11,12.11
MRCC,08-27-21,10.97,35656.0,85526.0,236340000,5.51,9.21,1.4,Neutral,348,166,1,0,0,1,0,-100.0,-100.0,-100.0
MPWR,08-27-21,494.96,279315.0,449593.0,22730000000,118.13,0.49,0.9,Neutral,669,187,7,0,7,0,0,-15.14,-8.51,1.02
MRBK,08-27-21,28.56,15656.0,31064.0,176190000,4.78,1.75,0.53,Positive,129,88,1,0,1,0,0,-100.0,-100.0,-100.0
MRKR,08-27-21,1.93,338380.0,2069999.9999999998,160340000,0,0,1.25,Neutral,67,35,3,0,3,0,0,210.88,245.6,314.51
MREO,08-27-21,2.78,648543.0,1760000.0,188460000,0,0,1.71,Neutral,16,8,2,0,2,0,0,259.71,259.71,259.71
MRNA,08-27-21,382.22,13050000.0,13490000.0,154280000000,47.66,0,1.49,Neutral,173,61,15,0,5,7,3,-79.07,-51.78,-34.59
MRNS,08-27-21,12.35,218368.0,269122.0,453640000,0,0,1.26,Neutral,393,154,10,0,10,0,0,61.94,148.58,223.89
MRTN,08-27-21,16.08,269486.0,330702.0,1330000000,17.11,1.02,0.98,Positive,253,202,2,0,2,0,0,30.6,33.71,36.82
MRSN,08-27-21,13.01,996652.0,783132.0,933620000,0,0,2.43,Neutral,228,102,6,0,4,2,0,38.36,116.76,153.65
MRUS,08-27-21,26.56,98989.0,215848.0,1020000000,0,0,0.54,Positive,282,141,5,0,4,1,0,-20.93,9.19,24.25
MRTX,08-27-21,163.22,294826.0,477606.0,8430000000,0,0,1.37,Neutral,428,154,16,0,10,5,1,-1.97,30.81,74.61
MSEX,08-27-21,107.11,99671.0,157986.0,1870000000,48.69,1.02,0.31,Negative,225,112,2,0,0,2,0,-31.85,-31.85,-31.85
MSFT,08-27-21,299.72,22450000.0,26410000.0,2250000000000,37.23,0.75,0.78,Positive,3003,978,32,1,29,2,0,-16.59,7.01,37.13
MTLS,08-27-21,21.42,251517.0,477254.0,1160000000,0,0,0.55,Neutral,307,179,3,0,2,1,0,40.06,72.74,100.75
MTBC,08-27-21,8.16,47269.0,129568.0,117510000,0,0,0.87,Positive,256,116,3,0,3,0,0,83.82,124.63,145.1
MTRX,08-27-21,11.33,90445.0,175149.0,300520000,0,0,1.73,Neutral,279,207,1,0,1,0,0,-100.0,-100.0,-100.0
MOR,08-27-21,14.47,53023.0,80870.0,1980000000,0,0,0.93,Positive,11,11,12,0,4,8,0,-6.7,99.24,307.74
MTSI,08-27-21,62.16,585696.0,487156.0,4280000000,121.88,0,2.2,Positive,569,200,10,0,9,1,0,-35.65,-1.06,20.66
MTEM,08-27-21,6.42,326525.0,340730.0,360430000,0,0,1.35,Neutral,338,158,4,0,3,1,0,86.92,125.86,211.53
MSTR,08-27-21,707.2,804131.0,877856.0,6890000000,0,0,1.44,Neutral,382,214,8,0,4,1,3,-67.48,-27.38,34.33
MSBI,08-27-21,25.74,69098.0,85759.0,576450000,12.56,4.49,1.09,Positive,162,174,1,0,1,0,0,8.78,8.78,8.78
MU,08-27-21,74.0,14940000.0,20250000.0,83310000000,20.39,0,1.26,Neutral,3467,764,30,1,23,6,0,-9.46,51.45,102.7
MTCH,08-27-21,141.0,2550000.0,2360000.0,39030000000,71.57,0,1.13,Neutral,535,204,18,0,12,6,0,-7.8,17.48,34.75
MSON,08-27-21,26.02,45290.0,59570.0,452930000,0,0,1.42,Positive,123,73,3,0,0,3,0,-30.82,-5.19,7.61
MVST,08-27-21,9.23,1140000.0,2300000.0,327400000,0,0,0.37,Neutral,1,185,1,0,0,0,1,-34.99,-34.99,-34.99
MVIS,08-27-21,14.71,3530000.0,17210000.0,2410000000,0,0,3.96,Neutral,294,156,1,0,0,1,0,-100.0,-100.0,-100.0
MVBF,08-27-21,39.69,15592.0,42482.0,468860000,13.73,1.23,1.02,Neutral,6,4,1,0,0,1,0,-4.26,-4.26,-4.26
MYGN,08-27-21,35.31,647105.0,664809.0,2760000000,0,0,1.6,Neutral,450,377,4,0,0,3,1,-49.02,-28.26,-6.54
MYFW,08-27-21,27.28,11676.0,26649.0,218130000,8.24,0,0.92,Neutral,58,56,1,0,1,0,0,-8.36,-8.36,-8.36
MYSZ,08-27-21,1.14,50764.0,564645.0,17150000,0,0,1.94,Neutral,9,5,1,0,1,0,0,75.44,75.44,75.44
MYRG,08-27-21,105.45,148795.0,130979.0,1780000000,23.43,0,1.08,Neutral,318,193,1,0,1,0,0,-37.41,-37.41,-37.41
NATI,08-27-21,42.15,449420.0,577715.0,5610000000,263.45,2.61,1.1,Neutral,256,147,2,0,1,0,1,-12.22,3.2,18.62
NBIX,08-27-21,95.22,578751.0,930557.0,9000000000,25.6,0,0.74,Neutral,900,184,15,0,9,6,0,-5.48,25.3,71.18
NBRV,08-27-21,1.06,252965.0,2580000.0,527230000,0,0,1.85,Neutral,385,166,2,0,1,1,0,466.04,466.04,466.04
NCMI,08-27-21,2.64,676618.0,689895.0,213990000,0,7.6,1.89,Neutral,514,216,5,0,3,2,0,4.17,101.14,165.15
NCNA,08-27-21,2.39,201219.0,521190.0,122310000,0,0,0.75,Neutral,240,112,4,0,4,0,0,318.41,639.33,820.5
NCSM,08-27-21,23.89,1349.0,8486.0,56870000,0,0,2.1,Negative,202,119,1,0,0,1,0,-100.0,-100.0,-100.0
NBTB,08-27-21,36.75,138769.0,144768.0,1590000000,10.78,3.02,0.68,Neutral,219,182,2,0,1,1,0,8.84,8.84,8.84
NDLS,08-27-21,12.73,153771.0,236250.0,580920000,0,0,1.47,Neutral,367,261,4,0,3,1,0,9.98,9.98,9.98
NDAQ,08-27-21,193.48,358913.0,801942.0,32350000000,28.66,1.13,0.83,Neutral,785,286,11,0,9,2,0,-26.09,-6.66,14.74
NDSN,08-27-21,233.54,159309.0,227540.0,13570000000,44.57,0.88,0.96,Positive,416,243,4,0,2,2,0,-1.52,4.19,9.19
NEON,08-27-21,5.18,12776.0,48902.0,59680000,0,0,3.03,Positive,190,117,1,0,1,0,0,131.66,131.66,131.66
NEOG,08-27-21,43.75,259003.0,358585.0,4700000000,76.09,0,0.5,Neutral,328,221,3,0,1,2,0,-100.0,-100.0,-100.0
NEO,08-27-21,48.49,886187.0,820041.0,5960000000,85.07,0,0.68,Neutral,449,150,10,0,9,1,0,-70.1,6.52,34.05
NESR,08-27-21,11.59,348316.0,320687.0,1050000000,17.83,0,0.93,Positive,155,98,1,0,1,0,0,50.99,63.93,89.82
NEWT,08-27-21,28.76,208836.0,215291.0,648450000,10.13,9.9,1.15,Positive,316,164,3,0,0,2,1,-26.98,2.57,32.13
NDRA,08-27-21,1.89,279954.0,1640000.0,79110000,0,0,1.2,Neutral,230,131,1,0,1,0,0,-100.0,-100.0,-100.0
NEPH,08-27-21,8.22,4089.0,12799.0,83980000,0,0,1.35,Positive,9,3,3,0,3,0,0,52.07,68.25,94.65
NERV,08-27-21,1.89,392936.0,1020000.0,80740000,0,0,1.05,Neutral,338,137,3,0,1,2,0,58.73,243.92,429.1
NFE,08-27-21,30.98,397579.0,553560.0,5450000000,0,1.36,1.63,Neutral,94,51,6,0,4,2,0,9.75,58.17,122.72
NFLX,08-27-21,558.92,3190000.0,4099999.9999999995,247380000000,57.92,0,0.74,Neutral,2702,1314,35,0,26,6,3,-38.81,9.34,28.82
NAVI,08-27-21,23.08,1750000.0,1900000.0,3870000000,4.52,2.84,1.8,Neutral,413,381,8,0,4,4,0,-35.01,-9.84,8.32
NBEV,08-27-21,1.7,1330000.0,1850000.0,232540000,0,0,1.17,Neutral,225,132,2,0,2,0,0,252.94,252.94,252.94
NFBK,08-27-21,16.92,135387.0,164619.0,859620000,13.98,3.13,0.77,Neutral,214,141,2,0,2,0,0,-29.08,-20.21,-11.35
NEPT,08-27-21,0.71,572188.0,3590000.0,119740000,0,0,2.47,Positive,151,76,2,0,1,1,0,40.85,76.06,111.27
NICE,08-27-21,293.44,153030.0,308430.0,18500000000,96.53,0,0.79,Positive,594,255,13,0,13,0,0,-11.4,0.81,12.46
NKSH,08-27-21,36.01,20544.0,24263.0,222180000,0,3.9,0.57,Neutral,116,87,2,0,1,1,0,-100.0,-100.0,-100.0
NIU,08-27-21,25.52,461669.0,1070000.0,1940000000,59.35,0,0.71,Neutral,140,74,6,0,5,0,1,-41.22,44.0,84.17
NKTR,08-27-21,14.95,1430000.0,1040000.0,2750000000,0,0,1.46,Positive,621,211,5,0,2,3,0,27.09,58.86,73.91
NLOK,08-27-21,26.78,2760000.0,5400000.0,15570000000,25.51,1.87,0.7,Neutral,47,23,7,0,5,2,0,-10.38,5.3,19.49
NKLA,08-27-21,10.13,7650000.0,13700000.0,4030000000,0,0,0.69,Neutral,56,22,10,0,3,7,0,-1.28,101.78,245.51
NGM,08-27-21,22.1,231313.0,353492.0,1710000000,0,0,2.02,Neutral,21,5,8,0,8,0,0,-0.45,52.85,99.1
NMFC,08-27-21,13.49,219394.0,404423.0,1310000000,5.0,8.97,1.4,Positive,1,2,1,0,0,1,0,0.07,0.07,0.07
NMRK,08-27-21,13.39,498005.0,827035.0,2620000000,5.05,0.31,1.88,Neutral,338,235,6,0,5,1,0,-55.19,13.29,64.3
NOTV,08-27-21,26.3,54058.0,113900.0,418560000,0,0,2.13,Neutral,3,1,1,0,1,0,0,36.88,36.88,36.88
NRBO,08-27-21,3.95,120051.0,1170000.0,88030000,0,0,0.64,Positive,24,7,1,0,1,0,0,305.06,305.06,305.06
NOVT,08-27-21,151.05,118325.0,94484.0,5360000000,122.8,0,0.99,Neutral,299,102,1,0,0,1,0,-27.84,-27.84,-27.84
NNBR,08-27-21,5.45,292674.0,257178.0,234540000,1.69,0,3.31,Neutral,321,288,2,0,1,1,0,65.14,65.14,65.14
NSTG,08-27-21,57.49,445561.0,541733.0,2620000000,0,0,1.7,Neutral,493,236,4,0,3,1,0,13.06,29.59,39.15
NTES,08-27-21,92.76,2440000.0,2570000.0,62140000000,32.68,1.3,0.42,Neutral,619,267,7,0,6,1,0,15.35,41.04,67.1
NTCT,08-27-21,28.04,262337.0,390993.0,2080000000,82.47,0,0.75,Neutral,442,212,3,0,0,3,0,-25.11,-9.66,3.42
NSSC,08-27-21,38.69,52505.0,65859.0,710000000,87.93,0,1.37,Neutral,239,134,4,0,4,0,0,-12.12,-4.37,3.39
NSIT,08-27-21,101.01,327807.0,238552.0,3520000000,18.85,0,1.83,Neutral,212,153,3,0,2,1,0,1.48,7.09,14.84
NTIC,08-27-21,16.97,14803.0,18310.0,154600000,60.61,1.49,1.04,Positive,172,77,1,0,1,0,0,41.43,41.43,41.43
NMIH,08-27-21,22.98,401505.0,640555.0,1970000000,10.12,0,1.67,Neutral,379,182,5,0,5,0,0,2.26,30.9,43.6
NTGR,08-27-21,35.49,261245.0,365356.0,1080000000,11.41,0,0.78,Neutral,351,212,4,0,2,2,0,-4.2,14.12,21.16
NTLA,08-27-21,160.0,818418.0,1780000.0,11760000000,0,0,2.14,Neutral,362,149,17,0,14,3,0,-67.5,-10.39,57.5
NTRA,08-27-21,117.97,459980.0,980391.0,11060000000,0,0,1.3,Neutral,410,163,12,0,11,1,0,-23.71,17.21,35.63
NUAN,08-27-21,55.05,2930000.0,5720000.0,17310000000,0,0,1.27,Neutral,822,294,6,0,3,3,0,1.73,6.45,18.07
NTUS,08-27-21,26.67,110951.0,172905.0,910270000,666.92,0,0.52,Neutral,27,23,1,0,0,1,0,-100.0,-100.0,-100.0
NTAP,08-27-21,87.06,2270000.0,1730000.0,19500000000,27.04,2.32,1.27,Neutral,1072,847,25,0,14,10,1,-36.83,-4.26,22.9
NTRS,08-27-21,121.03,783324.0,872606.0,25220000000,20.65,2.36,1.08,Positive,374,460,13,0,4,5,4,-29.77,-9.88,5.76
NUVA,08-27-21,59.96,758246.0,652108.0,3100000000,2999.5,0,1.32,Neutral,780,338,10,0,5,4,1,-19.95,12.04,33.42
NTNX,08-27-21,36.77,1670000.0,2000000.0,7780000000,0,0,1.89,Neutral,599,231,14,0,9,5,0,-32.01,16.21,65.9
NVCN,08-27-21,0.84,502328.0,2820000.0,56640000,0,0,2.45,Neutral,395,159,1,0,1,0,0,138.1,138.1,138.1
NVCR,08-27-21,134.74,301527.0,824016.0,13970000000,0,0,1.14,Neutral,448,220,7,0,2,4,1,5.39,38.15,85.54
NVAX,08-27-21,226.67,2890000.0,4460000.0,16879999999,0,0,1.61,Neutral,830,246,5,0,4,1,0,-28.97,10.12,29.7
NVEE,08-27-21,104.94,50388.0,81038.0,1610000000,46.03,0,0.96,Positive,273,173,2,0,2,0,0,9.59,19.59,29.6
NVMI,08-27-21,100.65,47042.0,123578.0,2840000000,43.38,0,1.12,Neutral,425,136,6,0,6,0,0,-35.42,-2.63,12.27
NVDA,08-27-21,226.36,30320000.0,35300000.0,564090000000,80.7,0.07,1.35,Neutral,2525,1003,33,1,29,2,1,-55.82,-7.09,32.53
NVVE,08-27-21,9.97,140551.0,434468.0,185710000,0,0,2.08,Positive,2,239,1,0,1,0,0,90.57,90.57,90.57
NWL,08-27-21,25.54,1870000.0,2590000.0,10860000000,15.2,3.65,0.93,Neutral,5,13,8,1,3,4,0,1.8,14.41,37.04
NWPX,08-27-21,25.65,36181.0,44165.0,253190000,15.18,0,0.89,Positive,269,181,2,0,2,0,0,48.15,48.15,48.15
NWE,08-27-21,63.98,225370.0,292556.0,3300000000,17.77,3.94,0.45,Neutral,10,7,6,0,3,3,0,-3.09,6.6,12.54
NWFL,08-27-21,25.5,6687.0,21927.0,209710000,9.59,4.05,0.56,Positive,89,57,1,0,1,0,0,-100.0,-100.0,-100.0
NXTD,08-27-21,0.69,2410000.0,8480000.0,37000000,0,0,1.76,Neutral,249,108,1,0,0,1,0,-100.0,-100.0,-100.0
NWSA,08-27-21,22.74,1760000.0,3150000.0,13440000000,40.61,0.89,1.53,Neutral,647,221,4,0,4,0,0,1.14,20.76,40.72
NXST,08-27-21,148.64,250985.0,403940.0,6210000000,7.08,1.92,1.88,Neutral,493,175,5,0,5,0,0,-12.54,7.51,24.46
NYMT,08-27-21,4.4,2620000.0,3190000.0,1670000000,6.98,9.24,1.94,Positive,329,215,5,0,2,2,1,2.27,13.64,36.36
NXGN,08-27-21,15.66,497703.0,339896.0,1050000000,78.3,0,1.16,Neutral,124,87,8,0,3,3,2,14.94,32.25,46.87
NXTP,08-27-21,1.82,63033.0,572342.0,158520000,0,0,2.52,Positive,1,255,1,0,1,0,0,64.84,64.84,64.84
NXPI,08-27-21,226.51,1740000.0,3090000.0,60060000000,61.72,1.01,1.4,Neutral,1026,286,23,1,14,7,1,-38.19,-2.87,12.58
OBNK,08-27-21,40.81,42164.0,64223.0,959120000,11.46,1.31,1.16,Positive,125,63,4,1,3,0,0,-9.34,11.91,24.97
OBSV,08-27-21,2.86,763818.0,3240000.0,164600000,0,0,0.75,Positive,306,173,4,0,3,0,1,74.83,401.05,634.27
